2	6	51.83	51.82	0.01	0.02%	Multi Color Baseball & Snapback Hat For Men
2	7	28.39	28.38	0.01	0.04%	Gym Training Sports Fitness Weightlifting Wrist Wrap Gloves (L,black/blue)
3	19	40.74	40.73	0.01	0.02%	Brown Cowboy Hat For Men
4	12	33.78	33.76	0.02	0.06%	Sand Beach Mesh Storage Bag For Kids Summer Beach Shell Toys Clothes Tote Bags
4	16	17.98	17.97	0.01	0.06%	Gear S3 Frontier/Classic Watch Band Soft Silicone Man Watch Replacement Bracelet Strap for Samsung Gear S3
5	5	43.96	43.95	0.01	0.02%	Silicone Baby Teether Pacifier Glove Natural Thumb Sound Teething Chewable Nursing Beads Child Give Up Sucking Fingers
7	2	22.2	22.0	0.2	0.9%	Cartoon Baby Toys 0-12 Months Soft Animal Baby Rattles Wrist Strap Baby Foot Socks
18	16	21.8	21.79	0.01	0.05%	Wayfarer Sunglasses For Women, Clear
2018-08-16 13:32:55	2	9	60.75	60.74	0.01	0.02%	Cat Dog Toilet Training Device
2018-08-16 13:33:01	3	7	42.0	41.99	0.01	0.02%	Educational Toy Math for children ,Multi Color
2018-08-16 13:53:27	2	8	21.96	21.95	0.01	0.05%	Acquarium joyful accessory Luminous fish tank Landscaping Decoration Simulation fluorescent jellyfish floating soft jelly fish Imitation fish-voc,pink
2018-08-16 13:53:57	8	18	57.87	57.86	0.01	0.02%	Kemei KM-2209 Professional Electronic Hair Straightener Hair Curler 2 in 1 Irons 90W Hairstyling Portable Flat Straightening Corrugated Curling Styling Tools EU Plug
2018-08-16 14:24:17	1	5	21.95	21.94	0.01	0.05%	Acquarium joyful accessory Luminous fish tank Landscaping Decoration Simulation fluorescent jellyfish floating soft jelly fish Imitation fish-voc,pink
2018-08-16 14:32:53	1	1	21.94	21.93	0.01	0.05%	Acquarium joyful accessory Luminous fish tank Landscaping Decoration Simulation fluorescent jellyfish floating soft jelly fish Imitation fish-voc,pink
2018-08-16 14:32:54	1	10	31.19	31.18	0.01	0.03%	Ice Ball Maker Mold 4.5cm Spheres Essential Silicone Round Ice Ball Sphere Maker Molds
2018-08-16 14:58:11	2	20	34.45	34.4	0.05	0.15%	Wooden FIshing Sets Educational Toys
2018-08-16 15:16:41	6	14	84.6	84.59	0.01	0.01%	Head bed baby nursing breastfeeding u shape pillow - Panda Pattern
2018-08-16 15:37:29	1	9	21.93	21.9	0.03	0.14%	Acquarium joyful accessory Luminous fish tank Landscaping Decoration Simulation fluorescent jellyfish floating soft jelly fish Imitation fish-voc,pink
2018-08-16 15:37:38	3	4	51.6	51.5	0.1	0.19%	Multi Color Baseball & Snapback Hat For Men
2018-08-16 15:44:22	12	8	31.5	31.2	0.3	0.95%	Brown Straw Cowboy Hat For Men
2018-08-16 16:34:35	1	1	31.2	31.1	0.1	0.32%	Brown Straw Cowboy Hat For Men
2018-08-16 16:43:08	7	8	36.92	36.89	0.03	0.08%	Grip Suction Mount Handle
2018-08-16 16:56:07	3	2	35.85	35.84	0.01	0.03%	White Cowboy Hat For Kids
2018-08-16 17:30:30	6	7	90.29	90.28	0.01	0.01%	Funny Skeleton Coin Bank Moneybox
2018-08-16 17:36:11	3	10	44.96	44.95	0.01	0.02%	Pokemon Mega Charizard Large Plush Toys
2018-08-16 22:16:38	1	19	37.84	37.83	0.01	0.03%	Premium Flexible Silicone Round Spheres Ice Tray- Molds 4 X 4.5cm Round Ice Ball Spheres
2018-08-16 22:49:57	1	19	31.17	31.16	0.01	0.03%	Ice Ball Maker Mold 4.5cm Spheres Essential Silicone Round Ice Ball Sphere Maker Molds
2018-08-17 10:26:10	4	8	27.0	26.99	0.01	0.04%	Men leather videng polo brand casual travel messenger bag small cross body business handbag Black
2018-08-17 10:26:24	7	9	43.94	43.9	0.04	0.09%	Silicone Baby Teether Pacifier Glove Natural Thumb Sound Teething Chewable Nursing Beads Child Give Up Sucking Fingers
2018-08-17 10:27:21	18	16	38.99	38.9	0.09	0.23%	8 pcs Jurassic Park World Dinosaur Puzzle toy building blocks toys for children
2018-08-17 10:27:26	19	13	97.38	97.37	0.01	0.01%	New style Beach Toys Deluxe Playset for Kids 12 pcs Large Dump Truck Sand Shovel Set
2018-08-17 10:30:42	12	19	85.0	84.9	0.1	0.12%	Funky Men Earring Magnet Clip with Superman Printed Single Piece
2018-08-26 17:55:22	2724442844975	62.78	62.77	0.01	0.0%	1	62.78	0.02
2018-08-26 17:55:24	2724310439166	129.98	129.97	0.01	0.0%	1	129.98	0.01
2018-08-26 17:59:09	2724447637084	10.25	10.24	0.01	0.0%	1	10.25	0.1
2018-08-26 17:59:45	2724444759055	5.03	5.04	-0.01	-0.0%	1	5.03	-0.2
2018-08-26 18:00:06	2724343433704	60.47	60.46	0.01	0.0%	1	60.47	0.02
2018-08-26 18:01:37	2724450719449	55.98	55.97	0.01	0.0%	1	55.98	0.02
2018-08-26 18:02:10	2724338235368	14.85	14.84	0.01	0.0%	1	14.85	0.07
2018-08-26 18:02:31	2724454522007	36.69	36.68	0.01	0.0%	1	36.69	0.03
2018-08-26 18:04:07	2724291317583	36.91	36.9	0.01	0.0%	1	36.91	0.03
2018-08-26 18:04:32	2724467250799	42.86	42.85	0.01	0.0%	1	42.86	0.02
2018-08-26 18:04:35	2724444037344	33.1	33.09	0.01	0.0%	1	33.1	0.03
2018-08-26 18:04:37	2724465845386	30.49	30.4	0.09	0.0%	1	30.49	0.3
2018-08-26 18:04:39	2724467667979	40.35	40.3	0.05	0.0%	1	40.35	0.12
2018-08-26 18:04:41	2724446483071	61.96	61.93	0.03	0.0%	1	61.96	0.05
2018-08-26 18:04:43	2724463828367	41.77	41.7	0.07	0.0%	1	41.77	0.17
2018-08-26 18:04:47	2724342567936	39.79	39.7	0.09	0.0%	1	39.79	0.23
2018-08-26 18:04:48	2724448719987	35.52	35.51	0.01	0.0%	1	35.52	0.03
2018-08-26 18:05:19	2724462829495	91.97	91.96	0.01	0.0%	1	91.97	0.01
2018-08-26 18:07:46	2724320844431	29.88	29.87	0.01	0.0%	1	29.88	0.03
2018-08-26 18:07:48	2724339631992	30.8	30.79	0.01	0.0%	1	30.8	0.03
2018-08-26 18:08:08	2724507239593	37.69	37.6	0.09	0.0%	1	37.69	0.24
2018-08-26 18:08:10	2724296107370	124.18	124.17	0.01	0.0%	1	124.18	0.01
2018-08-26 18:09:38	2724530914443	32.98	32.97	0.01	0.0%	1	32.98	0.03
2018-08-26 18:10:27	2724537143068	67.58	67.57	0.01	0.0%	1	67.58	0.01
2018-08-26 18:10:29	2724471818053	84.53	84.52	0.01	0.0%	1	84.53	0.01
2018-08-26 18:10:59	2724339655936	33.86	33.85	0.01	0.0%	1	33.86	0.03
2018-08-26 18:11:50	2724448564747	26.34	26.33	0.01	0.0%	1	26.34	0.04
2018-08-26 18:14:43	2724642821660	69.0	68.99	0.01	0.0%	1	69.0	0.01
2018-08-26 18:16:10	2724468503078	111.25	111.01	0.24	0.0%	1	111.25	0.22
2018-08-26 18:16:12	2724463568621	37.4	37.39	0.01	0.0%	1	37.4	0.03
2018-08-26 18:17:01	2724557979371	62.09	62.05	0.04	0.0%	1	62.09	0.06
2018-08-26 18:36:57	2724599788047	69.0	88.0	-19.0	-28.0%	1	69.0	-27.54
2018-08-26 19:11:45	2724607351164	29.0	28.9	0.1	0.0%	1	29.0	0.34
2018-08-26 20:21:05	2724339631992	30.79	30.78	0.01	0.0%	2	30.8	0.06
2018-08-26 20:25:19	2724446483071	61.93	61.92	0.01	0.0%	2	61.96	0.06
2018-08-26 20:29:36	2724291317583	36.9	36.89	0.01	0.0%	2	36.91	0.05
2018-08-26 20:32:26	2724338235368	14.84	14.83	0.01	0.0%	2	14.85	0.13
2018-08-26 20:36:39	2724337980559	27.35	27.34	0.01	0.0%	2	27.37	0.11
2018-08-26 20:57:07	2724339027696	41.33	41.32	0.01	0.0%	2	41.35	0.07
2018-08-26 20:59:14	2724323014268	54.92	54.91	0.01	0.0%	2	54.93	0.04
2018-08-26 21:10:27	2724281623977	24.57	24.56	0.01	0.0%	2	24.58	0.08
2018-08-26 21:33:32	2724330742086	38.81	38.8	0.01	0.0%	1	38.81	0.03
2018-08-26 21:33:34	2724443567125	21.9	21.89	0.01	0.0%	1	21.9	0.05
2018-08-26 21:35:42	2724312933846	42.43	42.42	0.01	0.0%	1	42.43	0.02
2018-08-26 21:35:44	2724340148656	54.14	54.13	0.01	0.0%	1	54.14	0.02
2018-08-26 21:35:46	2724327844892	42.56	42.54	0.02	0.0%	1	42.56	0.05
2018-08-26 21:35:48	2724332166408	14.7	14.69	0.01	0.0%	1	14.7	0.07
2018-08-26 21:44:19	2724445444110	198.99	198.98	0.01	0.0%	1	198.99	0.01
2018-08-26 21:49:59	2724324127936	32.51	32.5	0.01	0.0%	1	32.51	0.03
2018-08-26 22:13:03	2724340203423	59.93	59.92	0.01	0.0%	1	59.93	0.02
2018-08-26 22:13:05	2724337455774	65.41	65.4	0.01	0.0%	1	65.41	0.02
2018-08-26 22:14:30	2724292993793	26.41	26.4	0.01	0.0%	1	26.41	0.04
2018-08-26 22:14:32	2724314998928	13.86	13.85	0.01	0.0%	1	13.86	0.07
2018-08-26 22:14:34	2724315003140	13.8	13.79	0.01	0.0%	1	13.8	0.07
2018-08-26 22:34:59	2724267040095	15.78	15.77	0.01	0.0%	1	15.78	0.06
2018-08-26 22:36:25	2724311922254	17.97	17.96	0.01	0.0%	1	17.97	0.06
2018-08-26 22:37:51	2724442908349	67.93	67.92	0.01	0.0%	1	67.93	0.01
2018-08-26 22:43:30	2724328623717	34.49	34.45	0.04	0.0%	1	34.49	0.12
2018-08-26 22:56:11	2724300063555	48.96	48.95	0.01	0.0%	1	48.96	0.02
2018-08-26 22:59:00	2724330646087	37.74	37.73	0.01	0.0%	1	37.74	0.03
2018-08-26 23:05:21	2724291765568	7.39	7.38	0.01	0.0%	1	7.39	0.14
2018-08-27 10:51:29	2724292260789	37.97	37.98	-0.01	-0.0%	1	37.97	-0.03
2018-08-27 11:15:14	2724291765568	7.38	7.37	0.01	0.0%	1	7.38	0.14
2018-08-27 11:15:47	2724300063555	48.95	48.88	0.07	0.0%	1	48.95	0.14
2018-08-27 11:16:13	2724442908349	67.92	67.9	0.02	0.0%	1	67.92	0.03
2018-08-27 11:17:27	2724337455774	65.4	65.37	0.03	0.0%	1	65.4	0.05
2018-08-27 11:17:29	2724340203423	59.92	59.91	0.01	0.0%	1	59.92	0.02
2018-08-27 11:47:15	2724332166408	14.69	14.67	0.02	0.0%	1	14.69	0.14
2018-08-27 11:47:17	2724327844892	42.54	42.5	0.04	0.0%	1	42.54	0.09
2018-08-27 11:47:19	2724340148656	54.13	54.12	0.01	0.0%	1	54.13	0.02
2018-08-27 11:47:21	2724312933846	42.42	42.41	0.01	0.0%	1	42.42	0.02
2018-08-27 12:09:44	2724443567125	21.89	21.87	0.02	0.0%	1	21.89	0.09
2018-08-27 12:09:47	2724330742086	38.8	38.78	0.02	0.0%	1	38.8	0.05
2018-08-27 12:10:20	2724281623977	24.56	24.53	0.03	0.0%	1	24.56	0.12
2018-08-27 12:12:04	2724323014268	54.91	54.9	0.01	0.0%	1	54.91	0.02
2018-08-27 12:12:07	2724339027696	41.32	41.3	0.02	0.0%	1	41.32	0.05
2018-08-27 12:17:10	2724291317583	36.89	36.88	0.01	0.0%	1	36.89	0.03
2018-08-27 12:18:26	2724449991702	22.9	22.88	0.02	0.0%	1	22.9	0.09
2018-08-27 12:18:28	2724339631992	30.78	30.77	0.01	0.0%	1	30.78	0.03
2018-08-27 12:18:41	2724300921503	25.2	25.3	-0.1	-0.0%	1	25.2	-0.4
2018-08-27 12:24:11	2724448564747	26.33	26.32	0.01	0.0%	1	26.33	0.04
2018-08-27 12:24:14	2724339655936	33.85	33.84	0.01	0.0%	1	33.85	0.03
2018-08-27 12:26:13	2724471818053	84.52	84.5	0.02	0.0%	1	84.52	0.02
2018-08-27 13:56:41	2724460944824	31.44	31.43	0.01	0.0%	1	31.44	0.03
2018-08-27 14:01:07	2724465113195	12.95	12.94	0.01	0.0%	1	12.95	0.08
2018-08-27 14:01:12	2724454538275	79.79	79.78	0.01	0.0%	1	79.79	0.01
2018-08-27 14:01:36	2724464707777	48.76	48.74	0.02	0.0%	1	48.76	0.04
2018-08-27 14:02:01	2724464708446	40.68	40.66	0.02	0.0%	1	40.68	0.05
2018-08-27 14:08:11	2724454522007	36.67	36.66	0.01	0.0%	1	36.67	0.03
2018-08-27 14:09:22	2724312933846	42.4	42.39	0.01	0.0%	1	42.4	0.02
2018-08-27 14:18:55	2724281623977	24.53	24.52	0.01	0.0%	1	24.53	0.04
2018-08-27 14:19:00	2724330742086	38.78	38.77	0.01	0.0%	1	38.78	0.03
2018-08-27 14:19:04	2724443567125	21.87	21.86	0.01	0.0%	1	21.87	0.05
2018-08-27 14:21:01	2724332166408	14.67	14.66	0.01	0.0%	1	14.67	0.07
2018-08-27 14:36:12	2724607516914	47.5	47.49	0.01	0.0%	1	47.5	0.02
2018-08-27 14:45:34	2724463568621	37.39	37.38	0.01	0.0%	1	37.39	0.03
2018-08-27 14:48:32	2724537143068	67.57	67.56	0.01	0.0%	1	67.57	0.01
2018-08-27 14:48:36	2724318123968	27.3	27.2	0.1	0.0%	1	27.3	0.37
2018-08-27 14:51:45	2724320844431	29.87	29.86	0.01	0.0%	1	29.87	0.03
2018-08-27 14:51:58	2724467667979	40.3	40.2	0.1	0.0%	1	40.3	0.25
2018-08-27 15:06:24	2724538510753	105.77	105.61	0.16	0.0%	1	105.77	0.15
2018-08-27 15:07:39	2724565949960	59.96	59.95	0.01	0.0%	1	59.96	0.02
2018-08-27 15:08:29	2724555306117	52.86	52.85	0.01	0.0%	1	52.86	0.02
2018-08-27 15:08:32	2724339076670	166.89	166.88	0.01	0.0%	1	166.89	0.01
2018-08-27 15:13:03	2724442912957	58.2	58.1	0.1	0.0%	1	58.2	0.17
2018-08-27 15:15:47	2724451492808	64.73	64.72	0.01	0.0%	1	64.73	0.02
2018-08-27 15:16:26	2724288136289	197.75	197.74	0.01	0.0%	1	197.75	0.01
2018-08-27 15:23:08	2724296287881	127.96	127.95	0.01	0.0%	1	127.96	0.01
2018-08-27 15:25:22	2724443681432	50.0	51.0	-1.0	-2.0%	1	50.0	-2.0
2018-08-27 15:28:23	2724567156502	124.89	124.88	0.01	0.0%	1	124.89	0.01
2018-08-27 15:28:45	2724549166970	99.96	99.95	0.01	0.0%	1	99.96	0.01
2018-08-27 15:29:55	2724538946330	65.98	65.96	0.02	0.0%	1	65.98	0.03
2018-08-27 15:30:20	2724561323917	55.0	54.99	0.01	0.0%	1	55.0	0.02
2018-08-27 15:32:03	2724311177791	71.99	71.98	0.01	0.0%	1	71.99	0.01
2018-08-27 15:33:03	2724540722458	55.99	55.9	0.09	0.0%	1	55.99	0.16
2018-08-27 15:33:11	2724465270171	97.74	97.73	0.01	0.0%	1	97.74	0.01
2018-08-27 15:33:33	2724458362173	29.75	29.74	0.01	0.0%	1	29.75	0.03
2018-08-27 15:34:16	2724559327323	32.96	32.95	0.01	0.0%	1	32.96	0.03
2018-08-27 15:35:16	2724567987922	19.47	19.46	0.01	0.0%	1	19.47	0.05
2018-08-27 20:50:33	2724446482838	62.97	62.96	0.01	0.02%	1	62.97	0.02
2018-08-27 20:51:42	2724314998928	13.84	13.83	0.01	0.07%	1	13.84	0.07
2018-08-27 21:01:35	2724296563084	69.67	69.6	0.07	0.1%	1	69.67	0.1
2018-08-27 21:12:07	2724338247439	56.79	56.78	0.01	0.02%	1	56.79	0.02
2018-08-27 21:14:21	2724447637084	10.17	10.14	0.03	0.29%	1	10.17	0.29
2018-08-27 21:15:32	2724447637084	10.17	10.14	0.03	0.29%	1	10.17	0.29
2018-08-27 21:19:26	2724526323037	24.45	24.44	0.01	0.04%	1	24.45	0.04
2018-08-27 21:20:15	2724461450331	68.4	68.3	0.1	0.15%	1	68.4	0.15
2018-08-27 21:21:25	2724457786840	26.69	26.68	0.01	0.04%	1	26.69	0.04
2018-08-27 21:29:04	2724627899479	89.0	88.99	0.01	0.01%	1	89.0	0.01
2018-08-27 21:36:57	2724599009913	48.58	48.57	0.01	0.02%	1	48.58	0.02
2018-08-27 21:37:19	2724607289306	38.69	38.68	0.01	0.03%	1	38.69	0.03
2018-08-27 21:38:52	2724607071079	136.16	136.15	0.01	0.01%	1	136.16	0.01
2018-08-27 21:39:55	2724600560389	13.96	13.9	0.06	0.43%	1	13.96	0.43
2018-08-27 21:42:38	2724468494192	29.74	29.73	0.01	0.03%	1	29.74	0.03
2018-08-27 21:43:19	2724468491788	19.82	19.8	0.02	0.1%	1	19.82	0.1
2018-08-27 23:36:24	2724443398880	42.2	42.19	0.01	0.02%	1	42.2	0.02
2018-08-28 12:19:38	2724463536408	45.46	45.45	0.0	0.0%	1	45.46	0.02
2018-08-28 12:20:10	2724570740927	85.99	85.98	0.0	0.0%	1	85.99	0.01
2018-08-28 12:20:32	2724569182936	45.9	45.89	0.0	0.0%	1	45.9	0.02
2018-08-28 12:20:53	2724337888176	25.98	25.97	0.0	0.0%	1	25.98	0.04
2018-08-28 12:21:08	2724330087477	29.98	29.97	0.0	0.0%	1	29.98	0.03
2018-08-28 12:21:26	2724566696191	30.0	29.99	0.0	0.0%	1	30.0	0.03
2018-08-28 15:04:59	2724596895533	95.0	94.99	0.0	0.0%	1	95.0	0.01
2018-08-28 15:09:47	2724465253532	36.7	36.69	0.0	0.0%	1	36.7	0.03
2018-08-28 15:10:09	2724462628456	80.75	80.73	0.01	0.01%	1	80.75	0.02
2018-08-28 15:10:28	2724454762847	27.0	26.99	0.0	0.0%	1	27.0	0.04
2018-08-28 15:10:45	2724317853149	24.98	24.97	0.0	0.0%	1	24.98	0.04
2018-08-28 15:10:54	2724586356594	29.99	26.99	2.99	9.97%	1	29.99	10.0
2018-08-28 15:11:04	2724594918852	48.0	47.99	0.0	0.0%	1	48.0	0.02
2018-08-28 15:11:23	2724325453836	24.0	23.99	0.0	0.0%	1	24.0	0.04
2018-08-28 15:11:33	2724457236444	32.0	31.99	0.0	0.0%	1	32.0	0.03
2018-08-28 15:11:44	2724594907016	47.99	47.97	0.01	0.02%	1	47.99	0.04
2018-08-28 15:11:55	2724284756986	24.0	23.99	0.0	0.0%	1	24.0	0.04
2018-08-28 15:12:06	2724605736154	25.0	24.99	0.0	0.0%	1	25.0	0.04
2018-08-28 15:12:09	2724538510753	105.31	105.28	0.02	0.02%	1	105.31	0.03
2018-08-28 15:14:41	2724334514375	130.93	130.92	0.0	0.0%	1	130.93	0.01
2018-08-28 15:14:56	2724311922254	17.95	17.94	0.0	0.0%	1	17.95	0.06
2018-09-11 20:01:42	2724340148656	52.0	52.01	-0.01	-0.02%	1	52.0	-0.02
2018-09-11 20:04:21	2724292993793	25.2	25.21	-0.01	-0.04%	1	25.2	-0.04
2018-09-11 20:06:03	2724604637858	36.99	37.0	-0.01	-0.03%	1	36.99	-0.03
2018-09-11 20:06:45	2724600278994	55.99	56.0	-0.01	-0.02%	1	55.99	-0.02
2018-09-11 20:07:17	2724308195982	21.88	21.89	-0.01	-0.05%	1	21.88	-0.05
2018-09-11 20:07:29	2724338092305	24.37	24.38	-0.01	-0.04%	1	24.37	-0.04
2018-09-11 20:07:40	2724460341487	21.89	21.9	-0.01	-0.05%	1	21.89	-0.05
2018-09-11 20:08:16	2724454462587	37.79	37.8	-0.01	-0.03%	1	37.79	-0.03
2018-09-11 20:08:25	2724454522168	49.2	49.21	-0.01	-0.02%	1	49.2	-0.02
2018-09-11 20:08:46	2724447637084	9.91	9.92	-0.01	-0.1%	1	9.91	-0.1
2018-09-11 20:08:56	2724457389683	35.24	35.23	0.01	0.03%	1	35.24	0.03
2018-09-11 20:09:07	2724455921328	45.89	45.9	-0.01	-0.02%	1	45.89	-0.02
2018-09-11 20:09:40	2724455580716	36.19	36.18	0.01	0.03%	1	36.19	0.03
2018-09-11 20:12:32	2724320844431	28.49	28.48	0.01	0.04%	1	28.49	0.04
2018-09-11 20:13:04	2724340920955	74.33	74.32	0.01	0.01%	1	74.33	0.01
2018-09-11 20:13:28	2724326397429	23.29	23.3	-0.01	-0.04%	1	23.29	-0.04
2018-09-11 20:13:48	2724340091990	84.81	84.82	-0.01	-0.01%	1	84.81	-0.01
2018-09-11 20:14:20	2724332721140	42.84	42.85	-0.01	-0.02%	1	42.84	-0.02
2018-09-11 20:16:08	2724571345381	23.91	23.9	0.01	0.04%	1	23.91	0.04
2018-09-11 20:17:46	2724561323917	51.3	51.29	0.01	0.02%	1	51.3	0.02
2018-09-11 20:19:23	2724443872847	109.43	109.44	-0.01	-0.01%	1	109.43	-0.01
2018-09-11 20:19:33	2724446576780	47.2	47.21	-0.01	-0.02%	1	47.2	-0.02
2018-09-11 20:20:38	2724607516914	47.0	46.99	0.01	0.02%	1	47.0	0.02
2018-09-11 20:20:48	2724594907016	47.97	47.95	0.02	0.04%	1	47.97	0.04
2018-09-11 20:23:30	2724463828367	38.51	38.5	0.01	0.03%	1	38.51	0.03
2018-09-11 20:23:46	2724328380122	28.15	28.16	-0.01	-0.04%	1	28.15	-0.04
2018-09-11 20:25:02	2724595091776	85.94	85.93	0.01	0.01%	1	85.94	0.01
2018-09-11 20:27:17	2724604422607	120.97	120.96	0.01	0.01%	1	120.97	0.01
2018-10-24 10:06:38	2724338111662	139.41	139.49	-0.08	-0.06%	1	139.41	-0.06
2018-10-24 10:06:46	2724603503369	81.58	81.98	-0.4	-0.49%	1	81.58	-0.49
2018-10-24 10:06:58	2724339442468	20.0	21.9	-1.9	-9.5%	1	20.0	-9.5
2018-10-24 10:07:08	2724467173395	16.89	16.91	-0.02	-0.12%	1	16.89	-0.12
2018-10-24 10:09:03	2724467173395	10.0	16.91	-6.91	-69.1%
2018-10-24 10:10:00	2724599787866	17.94	18.0	-0.06	-0.33%	1	17.94	-0.33
2018-10-24 10:10:09	2724317174022	39.0	43.0	-4.0	-10.26%
2018-10-24 10:10:29	2724626585298	19.0	27.6	-8.6	-45.26%
2018-10-24 10:17:25	2724599787866	10.0	18.0	-8.0	-80.0%	Î´ÐÞ¸Ä
2018-10-24 10:18:22	2724317174022	39.0	43.0	-4.0	-10.26%	Î´ÐÞ¸Ä
2018-10-24 10:18:31	2724626585298	19.0	27.6	-8.6	-45.26%	Î´ÐÞ¸Ä
2018-10-24 10:18:42	2724332308648	26.14	26.12	0.02	0.08%	1	26.14	0.08
2018-10-24 10:18:53	2724295305111	26.74	26.69	0.05	0.19%	1	26.74	0.19
2018-10-24 10:18:56	2724323733381	253.81	253.79	0.02	0.01%	1	253.81	0.01
2018-10-24 10:19:39	2724272733333	99.95	99.94	0.01	0.01%	1	99.95	0.01
